UPC,BRAND,BU,TCIN,Item
28400161862,Fritos,FLNA,47085668,Fritos Original Corn Chips - 1.13oz
28400154550,Fritos,FLNA,50253947,Frito-Lay Variety Pack Smartfood Mix- 18ct
28400594639,Fritos,FLNA,50251040,Fritos Classic Ranch Corn Chips - 9.25oz
28400594639,Fritos,FLNA,50251040,Fritos Classic Ranch Corn Chips - 9.25oz
28400589277,Fritos,FLNA,14930862,Fritos Honey Bbq Twists - 9.25oz
28400589277,Fritos,FLNA,14930862,Fritos Honey BBQ Twists - 9.25oz
28400589284,Fritos,FLNA,12992226,Fritos Chili Cheese Flavored Corn Chips - 9.75oz
28400000222,Fritos,FLNA,13325633,Fritos Mild Cheddar Dip - 9oz
28400589291,Fritos,FLNA,12991608,Fritos Original Corn Chips - 9.25oz
28400056601,Fritos,FLNA,47085457,Fritos The Original Corn Chips - 6pk
28400634830,Fritos,FLNA,51591776,Fritos Spicy Jalapeno Corn Chips - 9.25oz
28400207430,Fritos,FLNA,15381530,Cheetos Puffs Cheese Flavored Snacks - 16oz
28400589659,Fritos,FLNA,15115754,Fritos Lightly Salted Corn Chips - 9.25oz
28400240192,Funyuns,FLNA,13325634,Funyuns Flamin Hot Onion Flavored Rings - 6.5oz
28400240192,Funyuns,FLNA,13325634,Funyuns Flamin Hot Onion Flavored Rings - 6.5oz
28400240185,Funyuns,FLNA,13326808,Funyuns Onion Flavored Rings - 6.5oz
28400282048,Funyuns,FLNA,14930841,Funyuns Onion Flavored Rings - 2.63oz
28400346832,Funyuns,FLNA,13337590,Funyuns Onion Flavored Rings 1.63oz
28400346832,Funyuns,FLNA,13337590,Funyuns Onion Flavored Rings 1.63oz
28400058803,Funyuns,FLNA,13327638,Funyuns Onion Flavored Rings Singles - 12ct
52000043549,Gatorade,Beverage,54315514,Gatorade Zero Glacier Freeze - 20 fl oz Bottle
52000042146,Gatorade,Beverage,54315513,Gatorade Zero Glacier Cherry - 20 fl oz Bottle
52000043549,Gatorade,Beverage,54315514,Gatorade Zero Glacier Freeze - 20 fl oz Bottle
52000042146,Gatorade,Beverage,54315513,Gatorade Zero Glacier Cherry - 20 fl oz Bottle
52000121711,Gatorade,Beverage,14756730,Gatorade Fruit Punch Sports Drink - 12 fl oz Bottle
52000121711,Gatorade,Beverage,14756730,Gatorade Fruit Punch Sports Drink - 12 fl oz Bottle
52000010459,Gatorade,Beverage,52141298,Gatorade Prime® Oatmeal Raisin Nutrition Bar - 2.1oz
52000010459,Gatorade,Beverage,52141298,Gatorade Prime® Oatmeal Raisin Nutrition Bar - 2.1oz
52000102475,Gatorade,Beverage,47803300,Gatorade Frost Glacier Cherry Sports Drink - 20 fl oz Bottle
52000102475,Gatorade,Beverage,47803300,Gatorade Frost Glacier Cherry Sports Drink - 20 fl oz Bottle
52000241204,Gatorade,Beverage,52250756,Gatorade Lemon Lime Sports Drink - 24 fl oz Bottle
52000102390,Gatorade,Beverage,14756737,Gatorade Frost Glacier Cherry Sports Drink - 32 fl oz Bottle
52000103120,Gatorade,Beverage,14903667,Gatorade Frost Glacier Cherry Sports Drink - 12pk/12 fl oz Bottles
52000102451,Gatorade,Beverage,14551018,Gatorade Frost Glacier Cherry Sports Drink - 8pk/20 fl oz Bottles
52000121780,Gatorade,Beverage,13674085,Gatorade Lemon Lime Sports Drink - 12pk/12 fl oz Bottles
52000241211,Gatorade,Beverage,52250755,Gatorade Fruit Punch Sports Drink - 24 fl oz Bottle
52000010213,Gatorade,Beverage,52336649,Gatorade Prime Fuel Bar Honey Oat - 1 oz - 12 ct
52000010190,Gatorade,Beverage,52336817,Gatorade Prime Fuel Bar Chocolate Chip - 1 oz - 12 ct
52000104578,Gatorade,Beverage,52336615,Gatorade Recover Chocolate Chip Whey Protein Bar - 8 oz - 12 ct
52000013085,Gatorade,Beverage,51360777,Gatorade Organic Lemon Sports Drink - 16.9 fl oz Bottle
52000324860,Gatorade,Beverage,47102440,Gatorade Glacier Freeze Sports Drink - 20 fl oz Bottle
52000204056,Gatorade,Beverage,14636638,Gatorade G2 Fruit Punch Sports Drink - 20 fl oz Bottle
52000013078,Gatorade,Beverage,51361055,Gatorade Organic Strawberry Sports Drink - 16.9 fl oz Bottle
52000044171,Gatorade,Beverage,15308539,Gatorade Mixed Flavors Sports Drink - 18pk/12 fl oz Bottles
52000104257,Gatorade,Beverage,15144550,Gatorade Strawberry Lemonade Sports Drink - 8pk/20 fl oz Bottles
52000101096,Gatorade,Beverage,14652296,Gatorade Recover Chocolate Protein Shake - 11.16 fl oz Bottle
52000010183,Gatorade,Beverage,52141297,Gatorade Prime® Chocolate Chip Nutrition Bar - 2.1oz
52000338775,Gatorade,Beverage,13674119,Gatorade Lemon Lime Sports Drink - 32 fl oz Bottle
52000014259,Gatorade,Beverage,51920363,Gatorade Flow Kiwi Strawberry Sports Drink - 12pk/12 fl oz Bottles
52000241235,Gatorade,Beverage,52250753,Gatorade Cool Blue Sports Drink - 24 fl oz Bottle
52000208054,Gatorade,Beverage,13674077,Gatorade Lemon Lime Sports Drink - 8pk/20 fl oz Bottles
52000338751,Gatorade,Beverage,13674093,Gatorade Fruit Punch Sports Drink - 32 fl oz Bottle
52000010268,Gatorade,Beverage,50248297,Gatorade Arctic Blitz Sports Drink - 12pk/12 fl oz Bottles
52000208078,Gatorade,Beverage,13674078,Gatorade Orange Sports Drink - 8pk/20 fl oz Bottles
52000328660,Gatorade,Beverage,12953968,Gatorade Fruit Punch Sports Drink - 20 fl oz Bottle
52000338768,Gatorade,Beverage,13674096,Gatorade Orange Sports Drink - 32 fl oz Bottle
52000338300,Gatorade,Beverage,13674099,Gatorade Fruit Punch Sports Drink - 64 fl oz Bottle
52000102963,Gatorade,Beverage,47797700,Gatorade Strawberry Lemonade Sports Drink - 32 fl oz Bottle
52000208443,Gatorade,Beverage,14756739,Gatorade Cool Blue Sports Drink - 8pk/20 fl oz Bottles
52000200218,Gatorade,Beverage,13672355,Gatorade G2 Glacier Freeze Sports Drink - 8pk/20 fl oz Bottles
52000013856,Gatorade,Beverage,51920344,Gatorade Flow Blackberry Wave Sports Drink - 8pk/20 fl oz Bottles
52000338324,Gatorade,Beverage,13674121,Gatorade Lemon-Lime Sports Drink - 64 fl oz Bottle
52000121964,Gatorade,Beverage,13674084,Gatorade® Fruit Punch Sports Drink - 12pk/12 fl oz Bottles
52000122510,Gatorade,Beverage,13674089,Gatorade Frost Glacier Freeze Sports Drink - 12pk/12 fl oz Bottles
52000104073,Gatorade,Beverage,47948515,Gatorade Fierce Green Apple Sports Drink - 32 fl oz Bottle
52000103670,Gatorade,Beverage,52250754,Gatorade Glacier Cherry Sports Drink - 24 fl oz Bottle
52000324822,Gatorade,Beverage,47832782,Gatorade Fierce Grape Sports Drink - 20 fl oz Bottle
52000129373,Gatorade,Beverage,13674090,Gatorade Orange Sports Drink - 12pk/12 fl oz Bottles
52000320169,Gatorade,Beverage,13674094,Gatorade Frost Glacier Freeze Sports Drink - 32 fl oz Bottle
52000101577,Gatorade,Beverage,50248281,Gatorade Fierce Green Apple Sports Drink - 8pk/20 fl oz Bottles
52000104127,Gatorade,Beverage,15144549,Gatorade Fierce Blue Cherry Sports Drink - 8pk/20 fl oz Bottles
52000010152,Gatorade,Beverage,50248279,Gatorade Icy Charge Sports Drink - 8pk/20 fl oz Bottles
52000122039,Gatorade,Beverage,13674102,Gatorade G2 Grape Sports Drink - 12pk/12 fl oz Bottles
52000208061,Gatorade,Beverage,13674118,Gatorade Fruit Punch Sports Drink - 8pk/20 fl oz Bottles
52000204063,Gatorade,Beverage,12953972,Gatorade G2 Grape Sports Drink - 20 fl oz Bottle
52000131246,Gatorade,Beverage,15308540,Gatorade G2 Low Calorie Mixed Flavors Sports Drink - 18pk/12 fl oz Bottles
52000122060,Gatorade,Beverage,14756734,Gatorade Cool Blue Sports Drink - 12pk/12 fl oz Bottles
52000013795,Gatorade,Beverage,51920200,Gatorade Flow Kiwi Strawberry Sports Drink - 32 fl oz Bottle
52000208719,Gatorade,Beverage,13672358,Gatorade G2 Grape Sports Drink - 8pk/20 fl oz Bottles
52000340242,Gatorade,Beverage,15242273,Gatorade Frost Glacier Freeze Sports Drink Mix - 50.9oz Canister
52000324815,Gatorade,Beverage,15640474,Gatorade Cool Blue Sports Drink - 20 fl oz Bottle
52000326734,Gatorade,Beverage,13674095,Gatorade Fierce Grape Sports Drink - 32 fl oz Bottle
52000104066,Gatorade,Beverage,15082555,Gatorade Fierce Blue Cherry Sports Drink - 32 fl oz Bottle
52000101584,Gatorade,Beverage,47950079,Gatorade Fierce Green Apple Sports Drink - 12pk/12 fl oz Bottles
52000325553,Gatorade,Beverage,13674092,Gatorade Cool Blue Sports Drink - 32 fl oz Bottle
52000013184,Gatorade,Beverage,52141299,Gatorade Prime® Peanut And Butter Chocolate Nutrition Bar - 2.1oz
52000010381,Gatorade,Beverage,50248179,Gatorade Arctic Blitz Sports Drink - 32 fl oz Bottle
52000321999,Gatorade,Beverage,13674104,Gatorade G2 Grape Sports Drink - 32 fl oz Bottle
52000328677,Gatorade,Beverage,14636637,Gatorade Orange Sports Drink - 20 fl oz Bottle
52000039627,Gatorade,Beverage,13674136,Gatorade Lemon Lime Sports Drink Mix - 18.3oz Canister
52000134612,Gatorade,Beverage,15242314,Gatorade G2 Raspberry Lemonade Sports Drink - 32 fl oz Bottle
52000208085,Gatorade,Beverage,13672361,Gatorade Frost Glacier Freeze Sports Drink - 8pk/20 fl oz Bottles
52000013788,Gatorade,Beverage,51920204,Gatorade Flow Blackberry Wave Sports Drink - 32 fl oz Bottle
52000328684,Gatorade,Beverage,12953966,Gatorade Lemon Lime Sports Drink - 20 fl oz Bottle
52000010350,Gatorade,Beverage,50248180,Gatorade Icy Charge Sports Drink - 32 fl oz Bottle
52000041286,Gatorade,Beverage,53155987,Gatorade G2 Cool Blue Sports Drink - 32 fl oz Bottle
52000041453,Gatorade,Beverage,53156160,Gatorade Flow Tidal Punch Sports Drink - 32 fl oz Bottle
52000041361,Gatorade,Beverage,53156556,Gatorade Flow Pineapple Mango Sports Drink - 8pk/20 fl oz Bottles
52000041378,Gatorade,Beverage,53156530,Gatorade Flow Tidal Punch Sports Drink - 8pk/20 fl oz Bottles
52000041293,Gatorade,Beverage,53156248,Gatorade G2 Glacier Cherry Sports Drink - 32 fl oz Bottle
52000041446,Gatorade,Beverage,53156414,Gatorade Flow Pineapple Mango Sports Drink - 32 fl oz Bottle
52000041217,Gatorade,Beverage,53156588,Gatorade G2 Cool Blue Sports Drink - 8pk/20 fl oz Bottles
52000042276,Gatorade,Beverage,53547618,Gatorade G Zero Sugar Lemon Lime Sports Drink - 32 fl oz Bottle
52000042528,Gatorade,Beverage,53547626,Gatorade G Zero Sugar Glacier Cherry Sports Drink - 32 fl oz Bottle
52000042283,Gatorade,Beverage,53547627,Gatorade G Zero Sugar Orange Sports Drink - 32 fl oz Bottle
52000132243,Gatorade,Beverage,15242313,Gatorade Lime Cucumber Sports Drink - 32 fl oz Bottle
52000013061,Gatorade,Beverage,51377315,Gatorade Organic Mixed Berry Sports Drink - 16.9 fl oz Bottle
72400711244,Grandma's,FLNA,14777583,Grandma's Molasses - 12oz
72400711244,Grandma's,FLNA,14777583,Grandma's Molasses - 12oz
28400043274,Grandma's,FLNA,47085750,Grandma's Chocolate Chip Cookies - 2.875oz
28400043205,Grandma's,FLNA,47085751,Grandma's Peanut Butter Cookies - 2.875oz
28400043366,Grandma's,FLNA,47085752,Grandma's Oatmeal Raisin Cookies - 2.875oz
28400089913,Grandma's,FLNA,47085799,Grandma's Mini Sandwich Crème Vanilla - 3oz
28400043274,Grandma's,FLNA,47085750,Grandma's Chocolate Chip Cookies - 2.875oz
28400043205,Grandma's,FLNA,47085751,Grandma's Peanut Butter Cookies - 2.875oz
28400043366,Grandma's,FLNA,47085752,Grandma's Oatmeal Raisin Cookies - 2.875oz
28400089913,Grandma's,FLNA,47085799,Grandma's Mini Sandwich Crème Vanilla - 3oz
12000000669,H2Oh!,Beverage,47524484,H2O Sparkling Water - 6pk/16 fl oz Bottles
12000000669,H2Oh!,Beverage,47524484,H2O Sparkling Water - 6pk/16 fl oz Bottles
12000000676,H2Oh!,Beverage,47524486,H2Oh! Berry Sparkling Water Beverage - 6pk/20 fl oz Bottles
12000002854,H2Oh!,Beverage,47524485,H2Oh! Orange Sparkling Water Beverage - 6pk/20 fl oz Bottles
12000001451,H2Oh!,Beverage,47524487,H2Oh! Lemon Lime Sparkling Water - 6pk/20 fl oz Bottles
12000002854,H2Oh!,Beverage,47524485,H2Oh! Orange Sparkling Water Beverage - 6pk/20 fl oz Bottles
12000001451,H2Oh!,Beverage,47524487,H2Oh! Lemon Lime Sparkling Water - 6pk/20 fl oz Bottles
836093002054,IZZE,Quaker,47107943,IZZE Sparkling Clementine - 4pk/12 fl oz Glass Bottles
836093002047,IZZE,Quaker,48331704,Izze Sparkling Grapefruit - 4pk/12 fl oz Glass Bottles
836093002085,IZZE,Quaker,47107942,IZZE Sparkling Pomegranate - 4pk/12 fl oz Glass Bottles
836093002047,IZZE,Quaker,48331704,Izze Sparkling Grapefruit - 4pk/12 fl oz Glass Bottles
836093002085,IZZE,Quaker,47107942,IZZE Sparkling Pomegranate - 4pk/12 fl oz Glass Bottles
836093002023,IZZE,Quaker,47107944,IZZE Sparkling Blackberry - 4pk/12 fl oz Glass Bottles
836093013074,IZZE,Quaker,47108110,IZZE Sparkling Apple - 4pk/8.4 fl oz Cans
836093002023,IZZE,Quaker,47107944,IZZE Sparkling Blackberry - 4pk/12 fl oz Glass Bottles
836093013074,IZZE,Quaker,47108110,IZZE Sparkling Apple - 4pk/8.4 fl oz Cans
28400599696,Lays,FLNA,50412754,Lay's Fiery Roasted Habanero Potato Chips - 7.75oz
28400599696,Lays,FLNA,50412754,Lay's Fiery Roasted Habanero Potato Chips - 7.75oz
28400136136,Lays,FLNA,53499971,Lays Cajun Spice - 7.75oz
28400136181,Lays,FLNA,53501400,Lays Cajun Spice - 2.75oz
28400135467,Lays,FLNA,53501404,Lays Chili Con Queso - 2.75oz
28400136136,Lays,FLNA,53499971,Lays Cajun Spice - 7.75oz
28400136181,Lays,FLNA,53501400,Lays Cajun Spice - 2.75oz
28400135467,Lays,FLNA,53501404,Lays Chili Con Queso - 2.75oz
28400674751,Lays,FLNA,52909296,Lay's Poppables Honey BBQ Flavored Potato Chips - 2oz
28400206631,Lays,FLNA,54217902,Lays Wavy Salt and Pepper Potato Chips- 7.5oz
28400157414,Lays,FLNA,54221810,Lays Kettle Cooked Lightly Salted Jalapeno - 8oz
28400674751,Lays,FLNA,52909296,Lay's Poppables Honey BBQ Flavored Potato Chips - 2oz
28400157414,Lays,FLNA,54221810,Lays Kettle Cooked Lightly Salted Jalapeno - 8oz
28400206631,Lays,FLNA,54217902,Lays Wavy Salt and Pepper Potato Chips- 7.5oz
28400026659,Lays,FLNA,53004322,Lay's Simply Sea Salted Thick Cut Potato Chips - 2.25oz
28400081030,Lays,FLNA,53043550,Lay's Chester's Flamin' Hot Fries Flavored Corn & Potato Snacks - 12oz
28400026659,Lays,FLNA,53004322,Lay's Simply Sea Salted Thick Cut Potato Chips - 2.25oz
28400081030,Lays,FLNA,53043550,Lay's Chester's Flamin' Hot Fries Flavored Corn & Potato Snacks - 12oz
28400070942,Lays,FLNA,13325980,Lay's French Onion Dip- 15oz
28400070942,Lays,FLNA,13325980,Lay's French Onion Dip- 15oz
28400003513,Lays,FLNA,13326810,Lay's Chile Limon Flavored Potato Chips - 9.5oz
28400003513,Lays,FLNA,13326810,Lay's Chile Limon Flavored Potato Chips - 9.5oz
28400643245,Lays,FLNA,51912332,Frito-Lay Sports Day Mix - 32ct
28400643245,Lays,FLNA,51912332,Frito-Lay Sports Day Mix - 32ct
28400003452,Lays,FLNA,12992103,Lay's Limon Flavored Potato Chips - 9.5oz
28400092005,Lays,FLNA,53043548,Lay's Poppables Sea Salt Potato Snacks - 6oz
28400003452,Lays,FLNA,12992103,Lay's Limón Flavored Potato Chips - 9.5oz
28400092005,Lays,FLNA,53043548,Lay's Poppables Sea Salt Potato Snacks - 6oz
28400135672,Lays,FLNA,53499962,Lays Thai Sweet Chili - 7.75oz
28400135856,Lays,FLNA,53499964,Lays New England Lobster Roll - 7.75oz
28400135894,Lays,FLNA,53499961,Lays Deep Dish Pizza - 7.75oz
28400135979,Lays,FLNA,53501365,Lays Deep Dish Pizza - 2.75oz
28400136167,Lays,FLNA,53499955,Lays Pimento Cheese - 7.75oz
28400135559,Lays,FLNA,53501403,Lays Thai Sweet Chili - 2.75oz
28400135948,Lays,FLNA,53501398,Lays New England Lobster Roll - 2.75oz
28400135672,Lays,FLNA,53499962,Lays Thai Sweet Chili - 7.75oz
28400135856,Lays,FLNA,53499964,Lays New England Lobster Roll - 7.75oz
28400135894,Lays,FLNA,53499961,Lays Deep Dish Pizza - 7.75oz
28400135979,Lays,FLNA,53501365,Lays Deep Dish Pizza - 2.75oz
28400136167,Lays,FLNA,53499955,Lays Pimento Cheese - 7.75oz
28400135559,Lays,FLNA,53501403,Lays Thai Sweet Chili - 2.75oz
28400135948,Lays,FLNA,53501398,Lays New England Lobster Roll - 2.75oz
28400372985,Lays,FLNA,14930864,Lay's Kettle Cooked 40% Less Fat Original Potato Chips - 8oz
28400043496,Lays,FLNA,17294023,Lay's Wavy Hickory Barbecue Flavored Potato Chips - 7.75oz
28400200592,Lays,FLNA,17294024,Lay's Lightly Salted Classic Potato Chips - 7.75oz
28400136174,Lays,FLNA,53501408,Lays Pimento Cheese - 2.75oz
28400372978,Lays,FLNA,13326804,Lay's® Kettle Cooked Salt & Pepper Flavored Potato Chips - 8oz
28400043496,Lays,FLNA,17294023,Lay's Wavy Hickory Barbecue Flavored Potato Chips - 7.75oz
28400200592,Lays,FLNA,17294024,Lay's Lightly Salted Classic Potato Chips - 7.75oz
28400136174,Lays,FLNA,53501408,Lay's Pimento Cheese Potato Chips - 2.75oz
28400372978,Lays,FLNA,13326804,Lay's® Kettle Cooked Salt & Pepper Flavored Potato Chips - 8oz
28400135849,Lays,FLNA,53499954,Lays Ketchup - 7.75oz
28400135931,Lays,FLNA,53501402,Lays Ketchup - 2.75oz
28400637701,Lays,FLNA,52074679,Lays White Cheddar Poppables - 2oz
28400135849,Lays,FLNA,53499954,Lays Ketchup - 7.75oz
28400135931,Lays,FLNA,53501402,Lays Ketchup - 2.75oz
28400637701,Lays,FLNA,52074679,Lays White Cheddar Poppables - 2oz
28400645249,Lays,FLNA,12992110,Lay's Barbecue Flavored Family Size! Potato Chips - 10oz
28400646444,Lays,FLNA,12992111,Lay's® Lightly Salted Potato Chips - 9.5oz
28400003414,Lays,FLNA,12992101,Lay's Cheddar & Sour Cream Flavored Potato Chips - 9.5oz
28400421799,Lays,FLNA,47086025,Lay's® Sour Cream & Onion Flavored Potato Chips - 14.75oz
28400646406,Lays,FLNA,14930863,Lay's Salt & Vinegar Flavor Potato Chips - 9.5oz
28400637718,Lays,FLNA,51912403,Lay's Poppables Sea Salt Potato Snacks - 5oz
28400371858,Lays,FLNA,13319566,Lay's Kettle Cooked Jalapeno Flavored Potato Chips- 8oz
28400372183,Lays,FLNA,13324097,Lay's Mesquite BBQ Flavored Kettle Cooked Potato Chips - 8oz
28400644327,Lays,FLNA,14987285,Lay's Barbecue Flavored Potato Chips - 15.25oz
28400199988,Lays,FLNA,47766914,Lay's® Cheddar & Sour Cream Flavored Potato Chips - 7.75oz
28400372169,Lays,FLNA,13319585,Lays Kettle Salt & Vinegar Chips- 8oz
28400420532,Lays,FLNA,14930838,Lay's Barbecue Flavored Potato Chips - 2.88oz
28400073721,Lays,FLNA,13327282,Simply Lay's Sea Salted Thick Cut Potato Chips - 8.5oz
28400674775,Lays,FLNA,52909056,Lay's Lightly Salted Cheddar & Sour Cream Flavored Potato Chips - 7.75oz
28400015233,Lays,FLNA,52909154,Lay's Kettle Cooked Sweet & Smoky Barbecue Flavored Lightly Salted Potato Chips - 8oz
28400674744,Lays,FLNA,52909293,Lay's Poppables Honey BBQ Flavored Potato Chips - 5oz
28400015301,Lays,FLNA,52909127,Lay's Kettle Cooked Honey Chipotle Flavored Potato Chips - 8oz
28400135986,Lays,FLNA,53501384,Lays Wavy Bacon Wrapped Jalapeno Popper - 2.75oz
28400674775,Lays,FLNA,52909056,Lay's Lightly Salted Cheddar & Sour Cream Flavored Potato Chips - 7.75oz
28400015233,Lays,FLNA,52909154,Lay's Kettle Cooked Sweet & Smoky Barbecue Potato Chips - 8oz
28400674744,Lays,FLNA,52909293,Lay's Poppables Honey BBQ Flavored Potato Chips - 5oz
28400015301,Lays,FLNA,52909127,Lay's Kettle Cooked Honey Chipotle Flavored Potato Chips - 8oz
28400135986,Lays,FLNA,53501384,Lays Wavy Bacon Wrapped Jalapeno Popper - 2.75oz
28400056588,Lays,FLNA,13335437,Lay's Classic Potato Chips - 6ct
28400644747,Lays,FLNA,13335441,Lay's Classic Potato Chips - 15.75oz
28400420686,Lays,FLNA,52535358,Lays Chile Lemon Potato Chips - 2.75oz
28400420549,Lays,FLNA,14930839,Lay's Classic Potato Chips - 2.88oz
28400154482,Lays,FLNA,14770204,Lay's Potato Chips Variety Pack - 20ct
28400063142,Lays,FLNA,53004234,Rold Gold Tiny Twists Pretzels - 12oz
28400637725,Lays,FLNA,52074673,Lays Sea Salt Poppables - 2oz
28400344203,Lays,FLNA,13328261,Lay's Classic Potato Chips - 1.75oz
28400087582,Lays,FLNA,14455644,Lay's® Classic Potato Chips - 1.25oz
28400154482,Lays,FLNA,14770204,Lay's Potato Chips Variety Pack - 20ct
28400063142,Lays,FLNA,53004234,Rold Gold Tiny Twists Pretzels - 12oz
28400637725,Lays,FLNA,52074673,Lays Sea Salt Poppables - 2oz
28400344203,Lays,FLNA,13328261,Lay's Classic Potato Chips - 1.75oz
28400087582,Lays,FLNA,14455644,Lay's® Classic Potato Chips - 1.25oz
28400422208,Lays,FLNA,47971699,Lay's Original Deli Style Potato Chips - 7.75oz
28400154581,Lays,FLNA,51918962,Frito-Lay Variety Pack Originals Mix - 18ct
28400645492,Lays,FLNA,12992102,Lay's Classic Family Size Potato Chips - 10oz
28400070959,Lays,FLNA,13327251,Lay's Smooth Ranch Dip- 15oz
28400420662,Lays,FLNA,52389544,Lay's Dill Pickle Potato Chips - 2.75oz
28400632423,Lays,FLNA,51426307,Lay's® Barbecue Potato Chips - 7.5oz
28400200684,Lays,FLNA,47970365,Lay's Honey Barbecue Flavored Potato Chips - 7.75oz
28400632188,Lays,FLNA,51591787,Lay's Jalapeno Kettle Cooked Chips Party Size- 14oz
28400043809,Lays,FLNA,47085248,Lay's Wavy Original Potato Chips - 7.75oz
28400043892,Lays,FLNA,12992099,Lay's Wavy Original Family Size Potato Chips - 9.5oz
28400372190,Lays,FLNA,13319567,Lay's Kettle Cooked Original Potato Chips - 8.0oz
28400201315,Lays,FLNA,47766915,Lay's Flamin' Hot Flavored Potato Chips - 7.75oz
28400637695,Lays,FLNA,51912405,Lay's Poppables White Cheddar Potato Snacks - 5oz
28400646413,Lays,FLNA,12992107,Lay's Soure Cream & Onion Flavored Family Size! Potato Chips - 10oz
28400639033,Lays,FLNA,51592010,Lays Kettle Cooked Lightly Salted Olive & Herbs Flavored Potato Chips - 8oz
28400161893,Lays,FLNA,47085663,Lay's Barbecue Flavored Potato Chips - 1.13oz
28400043793,Lays,FLNA,47971697,Lay's Lightly Salted Wavy Potato Chips - 7.75oz
28400420631,Lays,FLNA,52580785,Lays Limon Potato Chips - 2.75oz
28400086271,Lay's,FLNA,47085909,Lay's Salt & Vinegar Flavored Potato Chips - 1.13oz
28400086271,Lay's,FLNA,47085909,Lay's Salt & Vinegar Potato Chips - 1.13oz
28400191555,Lay's,FLNA,54296408,Lay's Creamy Jalapeno Poppables Potato Chips - 2oz
28400037525,Lay's,FLNA,47085904,Lay's Kettle Chips BBQ - 2.875oz
28400037525,Lay's,FLNA,47085904,Lay's Kettle Cooked Mesquite BBQ Chips - 2.875oz
28400191555,Lay's,FLNA,54296408,Lay's Creamy Jalapeno Poppables Potato Chips - 2oz
28400037419,Lay's,FLNA,47085905,Lay's Jalapeno Flavored Kettle Cooked Potato Chips - 2.87oz
28400037419,Lay's,FLNA,47085905,Lay's Jalapeño Kettle Cooked Chips - 2.87oz
28400216210,Lay's,FLNA,47773646,Lay's 40% Less Fat Classic Potato Chips - 14oz
28400216210,Lay's,FLNA,47773646,Lay's 40% Less Fat Classic Potato Chips - 14oz
28400179744,Lay's,FLNA,53711548,Lay's Cheddar & Sour Cream - 14.75oz
28400179744,Lay's,FLNA,53711548,Lay's Cheddar & Sour Cream - 14.75oz
28400576697,Lay's,FLNA,18794589,Lay's Southern Biscuits and Gravy Potato Chips - 7.75 Oz
28400420617,Lay's,FLNA,47085844,Lay's Sour Cream and Onions Chips - 2.875oz
28400576697,Lay's,FLNA,18794589,Lay's Southern Biscuits and Gravy Potato Chips - 7.75 Oz
28400420617,Lay's,FLNA,47085844,Lay's Sour Cream and Onions Potato Chips - 2.875oz
28400201322,Lay's,FLNA,47766920,Lay's Chile Limon Flavored Potato Chips - 7.75oz
28400076388,Lay's,FLNA,47773647,Lay's Kettle Cooked Original Potato Chips - 14.0oz
28400201261,Lay's,FLNA,47766916,Lay's Limon Flavored Potato Chips - 7.75oz
28400082914,Lay's Stax,FLNA,47084790,Lay's Kettle Cooked Maui Onion Flavored Potato Chips- 8.0 oz.
28400082914,Lay's Stax,FLNA,47084790,Lay's Kettle Cooked Maui Onion Flavored Potato Chips- 8.0 oz.
28400200608,Lay's Stax,FLNA,47769731,Lay's Salt & Vinegar Flavored Potato Chips - 7.75oz
28400201285,Lay's Stax,FLNA,47766919,Lay's Dill Pickle Flavored Potato Chips - 7.75oz
28400199636,Lay's Stax,FLNA,47769732,Lay's Sour Cream & Onion Flavored Potato Chips - 7.75oz
28400024747,Lay's Stax,FLNA,47085860,Lay's Kettle Cooked Original Potato Chips - 2.75oz
28400024747,Lay's Stax,FLNA,47085860,Lay's Kettle Cooked Original Potato Chips - 2.75oz
28400043304,Lay's Stax,FLNA,47766913,Lay's Wavy Ranch Flavored Potato Chips - 7.75oz
28400233026,Lay's Stax,FLNA,15267980,Lay's Kettle Cooked 40% Less Fat Jalapeno Cheddar Potato Chips - 8oz
28400055093,Lay's Stax,FLNA,14723286,Lays Stax Original Stax - 5.5oz
28400199612,Lay's Stax,FLNA,47769730,Lay's Barbecue Flavored Potato Chips - 7.75oz
28400589031,Lay's Stax,FLNA,50251000,Lays Kettle Cooked Reduce Fat Cream Cheese and Chive - 8oz
28400201292,Lay's Stax,FLNA,47766918,Lay's Sweet Southern Heat Bbq Flavored Potato Chips - 7.75oz
28400055154,Lay's Stax,FLNA,14723285,Lay's Stax Sour Cream & Onion Potato Chips - 5.5oz
28400040983,Lay's Stax,FLNA,47085975,Lay's Classic Potato Chips - 12ct
28400199148,Lay's Stax,FLNA,47085532,Lay's Classic Potato Chips - 8oz
12000162718,Lemon Lemon,Beverage,52048483,Lemon Lemon Blackberry Lemonade - 12 fl oz Can
12000162749,Lemon Lemon,Beverage,52048484,Lemon Lemon™ Peach Lemonade - 12 fl oz Can
12000162688,Lemon Lemon,Beverage,52048485,Lemon Lemon™ Original Lemonade - 12 fl oz Can
12000162688,Lemon Lemon,Beverage,52048485,Lemon Lemon™ Original Lemonade - 12 fl oz Can
12000162732,Lemon Lemon,Beverage,52062421,Lemon Lemon Blackberry Lemonade - 8pk/12 fl oz Cans
12000162763,Lemon Lemon,Beverage,52062422,Lemon Lemon Peach Lemonade - 8pk/12 fl oz Cans
12000162701,Lemon Lemon,Beverage,52062424,Lemon Lemon Original Lemonade - 8pk/12 fl oz Cans
